verification_result,failed_attempts,verification_frequency,key_size,algorithm,hour,signature_size,certificate_valid,source_frequency,failed_verification_rate,document_size,metadata_anomaly,replay_indicator,key_age_days,time_since_previous,threat
1,16,20,3072,RSA-PKCS1v15,19,736,1,22,0.8,4506,0,0,1644,877,1
1,1,5,2048,RSA-PKCS1v15,9,331,0,6,0.2,4656,0,0,1898,608,0
1,19,30,2048,RSA-PKCS1v15,23,584,1,20,0.6333333333333333,2993,1,0,915,93,1
1,5,9,4096,RSA-PSS,21,671,1,21,0.5555555555555556,3070,0,0,47,557,1
0,24,34,4096,RSA-PKCS1v15,15,458,1,10,0.7058823529411765,2960,1,0,753,574,1
1,13,35,2048,RSA-PSS,2,484,1,19,0.37142857142857144,4550,0,0,1333,542,0
0,10,22,2048,RSA-PSS,10,407,1,35,0.45454545454545453,3740,0,0,230,971,1
1,10,24,3072,RSA-PSS,9,327,1,26,0.4166666666666667,4434,0,0,1435,782,0
0,17,17,1024,RSA-PSS,15,480,1,7,1.0,1941,1,0,1925,437,1
1,10,10,2048,RSA-PKCS1v15,7,728,1,37,1.0,3431,0,0,757,10,1
1,22,30,2048,RSA-PKCS1v15,8,898,1,8,0.7333333333333333,2000,1,0,316,456,1
1,21,23,2048,RSA-PSS,14,615,1,5,0.9130434782608695,4875,0,1,762,415,1
1,17,32,3072,RSA-PSS,20,795,1,44,0.53125,3866,0,0,1101,518,1
0,10,17,4096,RSA-PSS,2,864,1,36,0.5882352941176471,1492,0,0,62,979,1
1,11,17,3072,RSA-PKCS1v15,3,301,0,28,0.6470588235294118,2555,0,0,1595,375,1
1,4,14,2048,RSA-PSS,12,256,1,50,0.2857142857142857,4230,0,0,238,531,0
1,6,9,3072,RSA-PSS,11,933,0,3,0.6666666666666666,4309,0,0,1725,524,1
0,0,2,3072,RSA-PKCS1v15,20,500,1,39,0.0,2825,1,0,1592,373,1
1,24,25,2048,RSA-PSS,8,474,1,8,0.96,652,0,0,78,704,1
1,8,9,4096,RSA-PKCS1v15,13,869,1,15,0.8888888888888888,4695,1,0,734,615,1
1,21,22,2048,RSA-PKCS1v15,18,546,1,27,0.9545454545454546,3928,0,0,559,882,1
0,1,4,4096,RSA-PSS,6,713,1,49,0.25,1596,0,0,944,762,1
1,21,26,2048,RSA-PSS,15,459,1,36,0.8076923076923077,2419,0,0,650,756,1
1,18,29,3072,RSA-PSS,21,457,1,16,0.6206896551724138,3859,0,0,1440,850,1
1,0,34,2048,RSA-PKCS1v15,19,821,1,26,0.0,64,0,0,1985,439,0
1,6,23,3072,RSA-PKCS1v15,4,737,1,45,0.2608695652173913,851,1,0,1048,195,1
1,3,11,2048,RSA-PKCS1v15,9,766,1,44,0.2727272727272727,4597,0,0,1053,265,0
0,0,6,4096,RSA-PSS,17,533,1,4,0.0,994,1,0,1515,507,1
1,14,18,4096,RSA-PSS,10,271,1,12,0.7777777777777778,2630,1,0,1159,646,1
1,7,21,4096,RSA-PSS,6,780,0,17,0.3333333333333333,2916,0,0,351,897,1
0,11,34,3072,RSA-PSS,13,611,1,41,0.3235294117647059,2004,0,0,913,426,1
1,17,17,4096,RSA-PSS,19,611,1,44,1.0,1942,0,0,350,1000,1
1,14,25,2048,RSA-PSS,17,854,0,26,0.56,2282,0,1,1305,861,1
1,0,12,3072,RSA-PKCS1v15,10,333,1,31,0.0,112,0,0,476,951,0
1,13,23,3072,RSA-PKCS1v15,21,322,1,15,0.5652173913043478,979,0,0,292,689,1
0,13,22,3072,RSA-PKCS1v15,11,978,1,34,0.5909090909090909,1081,0,1,1213,867,1
1,17,21,3072,RSA-PSS,17,469,1,29,0.8095238095238095,746,0,0,1607,99,1
1,19,27,2048,RSA-PKCS1v15,1,952,1,9,0.7037037037037037,1375,0,0,1443,30,1
0,17,31,2048,RSA-PKCS1v15,22,704,1,14,0.5483870967741935,3640,0,1,888,291,1
1,0,6,4096,RSA-PKCS1v15,0,688,1,36,0.0,237,0,0,468,575,0
1,22,27,3072,RSA-PSS,22,800,1,4,0.8148148148148148,3580,1,0,1230,487,1
1,14,34,2048,RSA-PSS,9,370,1,38,0.4117647058823529,454,0,0,1266,406,1
0,11,12,4096,RSA-PKCS1v15,20,675,1,37,0.9166666666666666,1629,0,0,306,939,1
1,7,7,4096,RSA-PSS,0,754,1,24,1.0,4703,1,0,1208,28,1
0,5,10,2048,RSA-PSS,5,965,1,17,0.5,2214,0,0,478,146,1
1,5,17,4096,RSA-PSS,6,635,1,13,0.29411764705882354,2713,0,1,1528,288,1
0,2,26,4096,RSA-PSS,16,398,1,20,0.07692307692307693,3060,0,0,1152,581,1
1,12,21,4096,RSA-PKCS1v15,8,995,1,17,0.5714285714285714,3512,1,0,449,950,1
1,12,28,4096,RSA-PSS,6,887,1,27,0.42857142857142855,3636,1,0,230,252,1
1,1,2,3072,RSA-PKCS1v15,16,279,1,33,0.5,1191,0,0,1065,162,0
1,0,1,2048,RSA-PKCS1v15,2,794,1,21,0.0,3266,0,0,793,927,0
0,16,26,1024,RSA-PSS,15,330,1,17,0.6153846153846154,807,0,0,674,110,1
1,5,29,2048,RSA-PSS,4,1008,1,22,0.1724137931034483,844,0,0,1416,865,0
1,1,21,2048,RSA-PSS,19,790,1,25,0.047619047619047616,3009,0,0,824,644,0
1,3,11,2048,RSA-PKCS1v15,17,928,1,3,0.2727272727272727,2042,0,0,1364,398,0
0,5,11,2048,RSA-PKCS1v15,0,296,1,27,0.45454545454545453,4462,0,0,1694,271,1
1,25,35,2048,RSA-PKCS1v15,3,1005,1,27,0.7142857142857143,2774,0,0,836,188,1
1,10,34,2048,RSA-PKCS1v15,22,1006,1,46,0.29411764705882354,2419,0,0,1045,532,1
1,7,24,4096,RSA-PKCS1v15,10,823,1,12,0.2916666666666667,3694,0,0,347,276,0
0,11,22,2048,RSA-PKCS1v15,19,668,1,15,0.5,3285,0,0,10,689,1
0,2,5,3072,RSA-PKCS1v15,8,670,1,38,0.4,17,1,0,87,611,1
1,21,33,3072,RSA-PSS,7,704,1,20,0.6363636363636364,2529,0,1,545,247,1
1,19,20,2048,RSA-PKCS1v15,7,865,1,22,0.95,2229,0,0,1995,324,1
1,7,19,4096,RSA-PKCS1v15,4,913,1,2,0.3684210526315789,3884,0,0,873,18,0
1,28,35,3072,RSA-PKCS1v15,11,691,1,4,0.8,3738,0,0,1363,408,1
1,7,17,2048,RSA-PKCS1v15,0,807,0,45,0.4117647058823529,3339,0,0,715,411,1
1,25,34,2048,RSA-PSS,14,960,1,13,0.7352941176470589,3381,0,0,4,801,1
1,0,9,2048,RSA-PKCS1v15,17,494,1,32,0.0,623,0,0,1047,125,0
1,19,26,1024,RSA-PKCS1v15,5,297,1,22,0.7307692307692307,698,0,0,1221,320,1
0,2,2,2048,RSA-PSS,9,989,1,25,1.0,907,0,0,1845,153,1
1,6,9,3072,RSA-PSS,13,963,1,27,0.6666666666666666,119,1,0,1905,581,1
1,7,9,4096,RSA-PKCS1v15,20,265,1,17,0.7777777777777778,4815,0,0,1522,658,1
0,15,17,3072,RSA-PKCS1v15,7,1002,1,6,0.8823529411764706,3022,0,0,901,557,1
1,0,1,2048,RSA-PKCS1v15,2,520,1,43,0.0,2928,0,0,1810,878,0
0,20,25,2048,RSA-PKCS1v15,21,836,1,16,0.8,1170,0,0,273,20,1
1,22,25,2048,RSA-PKCS1v15,21,700,1,8,0.88,3991,1,0,1978,803,1
1,23,35,2048,RSA-PKCS1v15,18,394,1,33,0.6571428571428571,3620,0,0,1475,247,1
1,3,3,1024,RSA-PSS,11,986,1,10,1.0,4754,0,0,1131,390,0
1,30,30,4096,RSA-PSS,11,451,1,34,1.0,2013,0,0,881,347,1
0,8,34,1024,RSA-PKCS1v15,14,329,1,19,0.23529411764705882,1537,1,0,1402,476,1
1,2,12,4096,RSA-PKCS1v15,6,870,1,14,0.16666666666666666,1923,0,0,1224,203,0
0,18,19,2048,RSA-PKCS1v15,3,480,1,3,0.9473684210526315,4351,0,0,1976,9,1
1,4,17,4096,RSA-PSS,20,890,1,41,0.23529411764705882,3191,0,0,936,692,0
1,9,10,3072,RSA-PKCS1v15,8,357,1,23,0.9,4903,1,0,1879,668,1
1,0,12,3072,RSA-PSS,21,519,1,40,0.0,3356,0,0,1751,531,0
1,14,16,2048,RSA-PSS,15,416,1,11,0.875,2873,0,0,2,103,1
1,22,24,4096,RSA-PKCS1v15,12,488,1,47,0.9166666666666666,4620,0,0,1145,246,1
1,7,19,4096,RSA-PSS,3,746,1,6,0.3684210526315789,515,0,0,1639,597,0
1,4,8,3072,RSA-PKCS1v15,23,566,1,34,0.5,4260,0,1,149,319,1
1,29,31,3072,RSA-PSS,8,906,1,1,0.9354838709677419,2016,0,0,948,351,1
1,13,21,3072,RSA-PKCS1v15,20,482,1,35,0.6190476190476191,4216,0,0,152,234,1
1,6,17,1024,RSA-PKCS1v15,17,528,1,25,0.35294117647058826,2865,1,0,1589,647,1
1,20,23,3072,RSA-PSS,14,572,1,29,0.8695652173913043,3974,0,0,1702,37,1
0,11,16,4096,RSA-PSS,14,341,1,23,0.6875,1684,0,1,1940,345,1
1,0,6,2048,RSA-PSS,5,546,1,18,0.0,1200,0,0,306,604,0
0,0,8,2048,RSA-PKCS1v15,10,724,0,14,0.0,2402,0,0,1703,292,1
1,9,25,2048,RSA-PSS,7,984,1,17,0.36,1931,0,0,1852,17,0
0,18,18,3072,RSA-PSS,20,833,1,2,1.0,4399,0,1,882,90,1
1,13,25,2048,RSA-PKCS1v15,16,1024,1,31,0.52,2702,0,0,475,348,1
0,10,12,2048,RSA-PKCS1v15,23,902,1,19,0.8333333333333334,4443,0,0,1388,677,1
1,1,15,2048,RSA-PSS,16,659,1,32,0.06666666666666667,1837,1,0,807,977,0
1,17,26,4096,RSA-PSS,23,682,1,28,0.6538461538461539,2509,0,1,1095,444,1
1,6,26,2048,RSA-PSS,17,630,1,41,0.23076923076923078,726,0,0,1664,253,1
1,19,32,3072,RSA-PKCS1v15,3,822,1,8,0.59375,640,0,0,33,817,1
1,1,10,2048,RSA-PKCS1v15,14,1010,1,42,0.1,4870,0,0,1181,593,0
0,5,16,4096,RSA-PSS,1,507,1,41,0.3125,94,1,0,1354,993,1
0,7,7,4096,RSA-PKCS1v15,1,788,1,40,1.0,3778,0,0,778,184,1
1,9,17,2048,RSA-PSS,9,562,0,39,0.5294117647058824,746,0,0,1740,290,1
1,19,23,2048,RSA-PSS,2,685,1,22,0.8260869565217391,2717,0,0,1731,761,1
0,14,26,4096,RSA-PKCS1v15,7,930,1,24,0.5384615384615384,236,0,0,1411,215,1
1,4,21,2048,RSA-PSS,19,519,1,38,0.19047619047619047,3367,0,0,1997,158,0
1,19,22,2048,RSA-PSS,6,323,1,2,0.8636363636363636,1317,0,0,1645,923,1
1,2,7,4096,RSA-PKCS1v15,11,362,1,41,0.2857142857142857,4214,0,1,1183,691,1
1,4,14,4096,RSA-PSS,18,655,1,41,0.2857142857142857,4240,0,0,795,393,0
1,13,15,3072,RSA-PSS,14,834,1,19,0.8666666666666667,4396,0,0,1990,20,1
1,0,7,2048,RSA-PKCS1v15,13,454,1,41,0.0,3968,0,0,1563,471,0
1,7,9,2048,RSA-PSS,15,447,1,2,0.7777777777777778,1662,0,0,1251,431,1
1,7,8,2048,RSA-PSS,13,769,1,28,0.875,1877,0,0,1276,659,1
1,7,23,4096,RSA-PKCS1v15,2,1024,0,32,0.30434782608695654,36,0,0,367,997,1
0,11,29,4096,RSA-PKCS1v15,17,697,1,19,0.3793103448275862,4659,0,0,1801,68,1
0,7,18,4096,RSA-PKCS1v15,21,256,0,16,0.3888888888888889,942,0,0,262,77,1
1,10,31,1024,RSA-PSS,5,613,1,30,0.3225806451612903,3468,1,0,646,102,1
1,13,30,3072,RSA-PKCS1v15,16,370,1,22,0.43333333333333335,476,0,0,538,652,0
1,7,35,2048,RSA-PSS,22,855,1,14,0.2,2710,0,0,1067,893,0
0,9,18,2048,RSA-PKCS1v15,13,452,1,1,0.5,1508,0,1,1555,585,1
0,6,17,4096,RSA-PSS,13,859,1,45,0.35294117647058826,627,1,0,16,207,1
1,11,14,2048,RSA-PSS,19,529,0,2,0.7857142857142857,3787,0,0,105,213,1
0,16,31,3072,RSA-PKCS1v15,12,415,0,22,0.5161290322580645,4563,0,0,791,79,1
1,3,24,3072,RSA-PSS,2,428,1,46,0.125,2697,0,0,1227,113,0
0,12,35,4096,RSA-PSS,12,800,1,33,0.34285714285714286,1514,0,0,720,765,1
0,31,34,4096,RSA-PKCS1v15,23,713,1,15,0.9117647058823529,3977,0,0,1949,133,1
1,3,3,4096,RSA-PSS,1,840,1,50,1.0,189,0,1,1702,197,1
1,4,26,3072,RSA-PSS,8,688,1,41,0.15384615384615385,2595,0,0,1083,25,0
1,21,23,2048,RSA-PSS,12,736,1,22,0.9130434782608695,2079,0,0,1009,472,1
0,3,15,2048,RSA-PKCS1v15,7,710,1,40,0.2,4868,0,0,48,613,1
1,1,4,3072,RSA-PKCS1v15,15,451,1,39,0.25,931,0,0,660,757,0
0,5,29,3072,RSA-PKCS1v15,23,854,1,41,0.1724137931034483,3102,0,0,1301,543,1
1,22,22,3072,RSA-PKCS1v15,2,564,1,41,1.0,4850,0,0,1436,942,1
1,21,25,2048,RSA-PKCS1v15,12,991,1,11,0.84,1520,0,0,1202,290,1
0,1,13,2048,RSA-PKCS1v15,3,811,1,4,0.07692307692307693,3609,1,0,801,256,1
1,10,18,2048,RSA-PKCS1v15,17,749,1,7,0.5555555555555556,3286,0,0,114,937,1
0,27,33,3072,RSA-PKCS1v15,1,694,1,21,0.8181818181818182,2729,0,0,296,206,1
1,13,16,3072,RSA-PSS,19,905,1,7,0.8125,4742,0,0,1754,475,1
1,1,2,3072,RSA-PSS,21,614,1,4,0.5,1033,0,0,438,68,0
1,4,35,2048,RSA-PSS,20,291,1,12,0.11428571428571428,161,0,0,266,215,0
1,9,34,2048,RSA-PSS,14,289,1,27,0.2647058823529412,22,0,0,162,634,0
1,7,30,4096,RSA-PKCS1v15,16,343,0,17,0.23333333333333334,724,0,0,1865,422,1
1,13,13,4096,RSA-PSS,9,913,1,20,1.0,3160,0,0,504,558,1
1,7,13,3072,RSA-PSS,0,271,1,31,0.5384615384615384,3635,1,0,1060,581,1
1,2,18,3072,RSA-PSS,5,1000,1,26,0.1111111111111111,258,0,0,587,539,0
1,22,32,2048,RSA-PSS,2,676,1,31,0.6875,1154,0,0,458,683,1
1,16,32,3072,RSA-PSS,18,808,0,35,0.5,4492,0,1,1006,757,1
0,0,35,4096,RSA-PKCS1v15,6,1022,1,9,0.0,4544,0,1,1671,462,1
0,22,29,3072,RSA-PKCS1v15,12,381,1,5,0.7586206896551724,3353,0,0,1395,455,1
1,9,29,3072,RSA-PSS,12,263,1,48,0.3103448275862069,730,0,1,1510,301,1
1,9,16,3072,RSA-PSS,16,727,1,8,0.5625,4578,0,0,272,786,1
1,4,10,3072,RSA-PSS,0,723,0,21,0.4,3239,0,0,1203,288,0
1,23,30,3072,RSA-PSS,13,765,1,16,0.7666666666666667,1016,0,0,480,761,1
1,1,25,3072,RSA-PKCS1v15,2,657,1,16,0.04,4738,0,0,957,2,0
1,8,20,3072,RSA-PSS,13,431,1,18,0.4,3308,0,0,159,937,0
1,5,5,2048,RSA-PKCS1v15,23,995,0,47,1.0,2478,0,0,755,20,1
0,0,1,4096,RSA-PSS,0,622,1,28,0.0,4129,0,0,1952,477,0
1,24,30,4096,RSA-PKCS1v15,15,743,1,18,0.8,3823,0,0,1837,954,1
0,3,3,2048,RSA-PKCS1v15,9,273,1,14,1.0,547,0,1,204,491,1
1,1,14,3072,RSA-PKCS1v15,12,311,1,48,0.07142857142857142,2834,0,0,795,986,0
1,18,30,1024,RSA-PSS,3,290,1,37,0.6,2695,0,0,1302,806,1
1,3,4,1024,RSA-PSS,8,885,1,40,0.75,1990,0,0,1167,257,1
1,7,18,2048,RSA-PKCS1v15,13,1021,1,16,0.3888888888888889,549,0,0,1544,453,0
0,16,25,3072,RSA-PSS,3,980,0,21,0.64,3894,0,0,512,438,1
1,0,1,4096,RSA-PSS,9,828,1,1,0.0,4063,0,0,1988,761,0
0,9,15,3072,RSA-PKCS1v15,7,855,1,11,0.6,3209,0,1,116,398,1
1,6,9,3072,RSA-PSS,22,602,1,11,0.6666666666666666,4526,0,0,392,153,1
1,6,15,2048,RSA-PKCS1v15,2,287,1,2,0.4,493,0,0,1367,649,0
1,12,24,2048,RSA-PSS,22,388,1,32,0.5,1038,0,0,1397,222,1
1,0,4,2048,RSA-PSS,6,831,1,19,0.0,61,0,1,1808,723,0
0,8,12,4096,RSA-PKCS1v15,9,454,1,5,0.6666666666666666,252,1,0,688,701,1
0,3,6,4096,RSA-PKCS1v15,2,511,1,3,0.5,1696,0,0,930,436,1
1,20,24,3072,RSA-PKCS1v15,1,597,1,28,0.8333333333333334,2831,0,0,726,744,1
1,1,11,3072,RSA-PKCS1v15,14,922,1,26,0.09090909090909091,1850,0,0,369,136,0
0,12,13,4096,RSA-PSS,8,486,1,23,0.9230769230769231,434,1,0,1239,528,1
1,15,34,2048,RSA-PSS,14,556,1,30,0.4411764705882353,2137,1,0,1535,626,1
1,8,25,4096,RSA-PSS,16,802,1,8,0.32,704,0,0,569,776,0
1,6,7,3072,RSA-PKCS1v15,6,281,1,36,0.8571428571428571,363,0,0,901,279,1
1,3,4,3072,RSA-PSS,19,790,1,29,0.75,3700,0,0,741,585,0
1,5,8,2048,RSA-PSS,17,908,0,13,0.625,1699,0,0,1836,736,1
1,18,20,3072,RSA-PSS,14,729,1,25,0.9,302,0,0,327,485,1
1,27,29,4096,RSA-PKCS1v15,17,642,0,22,0.9310344827586207,726,0,0,37,546,1
0,6,10,2048,RSA-PKCS1v15,23,540,1,46,0.6,4634,0,1,986,245,1
1,34,34,3072,RSA-PSS,22,705,1,33,1.0,4585,0,1,380,750,1
1,15,26,2048,RSA-PSS,11,575,1,37,0.5769230769230769,4582,0,1,796,18,1
1,1,3,4096,RSA-PKCS1v15,22,411,1,7,0.3333333333333333,4130,1,0,1536,877,0
0,6,6,3072,RSA-PKCS1v15,20,726,1,23,1.0,2488,0,0,1348,556,1
1,3,5,4096,RSA-PKCS1v15,7,675,1,6,0.6,2374,0,0,369,143,0
0,2,5,2048,RSA-PKCS1v15,1,368,1,15,0.4,647,0,0,224,501,0
0,7,23,2048,RSA-PSS,1,906,1,15,0.30434782608695654,2415,1,0,1958,527,1
1,0,9,1024,RSA-PKCS1v15,4,677,1,40,0.0,1309,0,0,814,93,0
1,5,35,2048,RSA-PSS,0,976,0,34,0.14285714285714285,3958,0,0,1737,383,1
1,18,20,2048,RSA-PKCS1v15,21,853,1,14,0.9,699,0,0,1124,889,1
1,12,35,3072,RSA-PSS,3,540,1,29,0.34285714285714286,4449,0,0,1818,279,0
0,13,18,1024,RSA-PSS,5,827,1,16,0.7222222222222222,2616,0,0,1099,727,1
1,3,17,3072,RSA-PKCS1v15,22,309,1,29,0.17647058823529413,721,0,0,724,449,0
1,6,24,2048,RSA-PSS,12,860,1,23,0.25,2620,0,0,1461,761,0
1,3,3,3072,RSA-PSS,18,580,1,10,1.0,448,0,0,703,982,0
1,24,32,3072,RSA-PSS,10,713,1,47,0.75,3543,0,1,1392,583,1
1,12,35,3072,RSA-PKCS1v15,12,520,1,4,0.34285714285714286,3888,0,1,63,621,1
1,10,13,4096,RSA-PKCS1v15,7,637,0,12,0.7692307692307693,3351,0,0,1648,288,1
0,5,25,2048,RSA-PKCS1v15,6,468,1,42,0.2,3102,0,1,1958,476,1
1,5,9,2048,RSA-PSS,12,588,1,34,0.5555555555555556,4248,0,0,1679,882,1
1,3,4,2048,RSA-PSS,0,265,1,4,0.75,1793,0,0,99,672,0
0,4,14,2048,RSA-PSS,5,613,1,20,0.2857142857142857,877,0,0,777,801,0
1,29,34,3072,RSA-PSS,6,458,1,28,0.8529411764705882,1498,1,1,1249,171,1
1,2,11,3072,RSA-PKCS1v15,15,963,1,28,0.18181818181818182,477,0,0,75,525,0
1,3,3,3072,RSA-PSS,14,313,1,6,1.0,4982,0,0,1814,372,0
0,2,28,2048,RSA-PSS,19,749,1,14,0.07142857142857142,3931,0,0,1734,732,1
0,12,29,4096,RSA-PSS,1,765,1,35,0.41379310344827586,1427,0,0,184,393,1
1,5,9,4096,RSA-PKCS1v15,22,1023,1,47,0.5555555555555556,1786,0,0,1317,958,1
1,1,3,2048,RSA-PSS,15,478,1,1,0.3333333333333333,1091,0,0,1081,185,0
1,15,25,2048,RSA-PKCS1v15,16,624,1,19,0.6,4946,0,0,1273,510,1
1,21,34,4096,RSA-PKCS1v15,23,947,1,1,0.6176470588235294,2935,0,0,1980,432,1
1,12,12,4096,RSA-PSS,14,673,1,13,1.0,4094,1,0,1650,939,1
1,5,9,2048,RSA-PSS,2,802,1,8,0.5555555555555556,4071,0,0,469,835,1
1,7,15,2048,RSA-PSS,3,358,1,18,0.4666666666666667,1021,0,0,140,209,0
1,22,25,4096,RSA-PSS,11,416,1,35,0.88,823,0,0,1927,994,1
1,5,5,3072,RSA-PKCS1v15,4,455,1,23,1.0,3956,0,1,1986,800,1
0,8,11,2048,RSA-PKCS1v15,16,415,1,50,0.7272727272727273,2326,0,1,359,329,1
1,5,34,3072,RSA-PKCS1v15,5,950,1,26,0.14705882352941177,2153,0,0,1577,361,0
1,13,24,4096,RSA-PKCS1v15,9,391,1,41,0.5416666666666666,282,0,0,1432,444,1
1,15,15,4096,RSA-PKCS1v15,21,653,1,38,1.0,3654,0,0,1498,897,1
1,2,8,3072,RSA-PKCS1v15,17,993,1,20,0.25,1726,0,0,1689,441,0
1,1,5,3072,RSA-PKCS1v15,9,647,1,2,0.2,2985,0,1,1470,369,0
1,2,26,2048,RSA-PKCS1v15,5,1010,1,26,0.07692307692307693,4110,0,0,980,106,0
1,11,18,4096,RSA-PKCS1v15,23,361,1,36,0.6111111111111112,366,0,0,1256,724,1
1,0,6,2048,RSA-PKCS1v15,5,838,1,25,0.0,213,0,0,1641,325,0
1,10,13,4096,RSA-PSS,19,844,1,30,0.7692307692307693,3755,0,0,1642,232,1
1,28,28,2048,RSA-PSS,14,309,1,18,1.0,1606,1,0,300,725,1
1,4,5,4096,RSA-PSS,3,532,1,7,0.8,506,0,1,1666,837,1
0,13,13,2048,RSA-PKCS1v15,15,366,1,27,1.0,4807,0,0,426,708,1
1,8,17,3072,RSA-PSS,21,479,1,11,0.47058823529411764,4942,1,0,995,249,1
0,30,32,2048,RSA-PKCS1v15,23,330,1,37,0.9375,72,0,0,161,317,1
1,29,29,3072,RSA-PKCS1v15,7,761,1,8,1.0,1589,0,0,401,264,1
0,0,3,4096,RSA-PSS,6,269,1,11,0.0,4344,0,0,1402,729,0
1,19,34,3072,RSA-PKCS1v15,18,737,1,24,0.5588235294117647,549,0,0,1983,503,1
1,6,27,3072,RSA-PSS,16,444,1,30,0.2222222222222222,4303,0,0,1942,263,0
1,5,13,1024,RSA-PKCS1v15,20,619,1,30,0.38461538461538464,4886,0,0,1281,933,0
0,3,33,4096,RSA-PKCS1v15,12,494,1,15,0.09090909090909091,4135,0,0,741,682,1
1,4,6,3072,RSA-PSS,14,656,1,35,0.6666666666666666,2723,0,0,862,416,0
1,12,24,3072,RSA-PSS,1,559,1,39,0.5,1090,0,0,494,913,1
1,9,19,4096,RSA-PSS,9,346,1,24,0.47368421052631576,1865,0,0,1990,668,0
1,16,16,3072,RSA-PSS,12,647,1,8,1.0,3514,1,0,489,70,1
0,19,28,2048,RSA-PSS,17,439,1,43,0.6785714285714286,3389,1,0,1206,234,1
1,12,33,3072,RSA-PSS,22,272,1,42,0.36363636363636365,1608,0,0,526,432,1
1,0,13,3072,RSA-PKCS1v15,10,267,1,20,0.0,1638,0,0,1124,54,0
1,21,25,4096,RSA-PKCS1v15,12,421,1,41,0.84,3188,0,0,737,170,1
0,3,27,4096,RSA-PKCS1v15,18,401,1,47,0.1111111111111111,2657,0,0,358,36,1
1,0,7,1024,RSA-PKCS1v15,23,537,1,26,0.0,3382,0,0,1255,834,0
0,0,5,2048,RSA-PSS,23,804,1,24,0.0,1079,0,0,565,927,0
1,14,31,1024,RSA-PKCS1v15,21,837,0,22,0.45161290322580644,2786,0,0,1030,961,1
1,12,23,2048,RSA-PKCS1v15,4,424,1,5,0.5217391304347826,1202,0,0,90,259,1
1,0,10,3072,RSA-PSS,2,425,1,15,0.0,823,0,0,64,251,0
1,23,32,4096,RSA-PKCS1v15,18,1020,1,36,0.71875,1162,0,0,1112,13,1
1,25,30,2048,RSA-PSS,22,601,1,37,0.8333333333333334,2765,0,0,1057,671,1
1,7,31,3072,RSA-PSS,12,754,1,29,0.22580645161290322,1893,0,0,1096,541,0
1,17,18,4096,RSA-PSS,4,715,1,15,0.9444444444444444,277,0,0,1580,57,1
1,2,2,4096,RSA-PKCS1v15,11,552,1,27,1.0,3681,0,0,253,161,0
1,12,14,3072,RSA-PSS,13,397,1,49,0.8571428571428571,2822,0,0,107,437,1
0,6,13,4096,RSA-PKCS1v15,5,992,1,8,0.46153846153846156,4690,1,0,1826,778,1
1,13,29,3072,RSA-PKCS1v15,21,950,1,29,0.4482758620689655,4095,0,0,930,230,0
1,7,12,2048,RSA-PKCS1v15,8,988,1,19,0.5833333333333334,393,0,0,1944,831,1
0,2,2,2048,RSA-PSS,16,308,1,31,1.0,3966,0,0,514,841,1
1,25,32,2048,RSA-PSS,7,373,0,9,0.78125,2860,0,0,136,193,1
1,10,13,2048,RSA-PSS,12,620,0,10,0.7692307692307693,4535,1,1,629,620,1
1,12,27,4096,RSA-PKCS1v15,4,926,0,37,0.4444444444444444,3421,0,0,409,357,1
0,6,17,4096,RSA-PKCS1v15,21,391,1,10,0.35294117647058826,1059,1,1,121,352,1
0,4,31,2048,RSA-PSS,21,669,1,33,0.12903225806451613,1843,0,0,1502,865,1
0,27,34,3072,RSA-PKCS1v15,16,332,1,25,0.7941176470588235,807,0,0,800,258,1
1,24,24,2048,RSA-PSS,2,812,1,4,1.0,4477,0,0,824,622,1
1,15,35,3072,RSA-PSS,5,273,1,5,0.42857142857142855,2985,1,0,1118,642,1
1,6,6,4096,RSA-PKCS1v15,13,658,1,23,1.0,1300,1,0,505,635,1
0,1,19,2048,RSA-PKCS1v15,14,460,1,39,0.05263157894736842,2197,0,0,7,965,1
0,21,30,1024,RSA-PSS,13,754,1,5,0.7,76,0,0,944,970,1
1,1,7,3072,RSA-PKCS1v15,10,579,1,8,0.14285714285714285,1402,0,0,1624,628,0
1,0,10,3072,RSA-PSS,10,850,1,17,0.0,4001,0,1,1718,742,0
1,29,32,2048,RSA-PSS,8,817,1,1,0.90625,3031,0,0,191,293,1
0,12,34,3072,RSA-PKCS1v15,5,536,1,50,0.35294117647058826,1711,0,0,457,386,1
1,17,28,3072,RSA-PSS,14,421,1,12,0.6071428571428571,588,0,1,1744,745,1
1,12,15,2048,RSA-PKCS1v15,11,498,1,35,0.8,1615,0,0,386,829,1
0,13,30,2048,RSA-PSS,5,734,1,14,0.43333333333333335,4053,0,0,803,234,1
0,29,29,2048,RSA-PKCS1v15,0,419,1,48,1.0,1988,0,0,866,296,1
1,17,22,4096,RSA-PKCS1v15,15,579,1,18,0.7727272727272727,4515,1,1,1023,703,1
1,4,4,4096,RSA-PSS,19,823,1,10,1.0,2890,0,0,278,537,0
1,10,20,4096,RSA-PKCS1v15,14,806,1,15,0.5,2680,0,0,1472,379,1
1,20,32,3072,RSA-PKCS1v15,1,895,1,42,0.625,3726,0,0,827,678,1
1,4,4,3072,RSA-PSS,16,889,1,33,1.0,4945,0,0,945,805,0
0,15,27,3072,RSA-PKCS1v15,2,1014,1,19,0.5555555555555556,4294,0,0,52,210,1
